interval_start,entity,low_senti,avg_senti,high_senti,num_datapoints
2019-06-03 01:37:00 UTC,Kyle Lowry,-0.5673,0.032,0.765,5
2019-06-03 02:00:00 UTC,Kyle Lowry,-0.5423,0.037,0.5684,7
2019-06-03 01:52:00 UTC,Kyle Lowry,-0.743,0.038,0.6617,18
2019-06-03 01:44:00 UTC,Kyle Lowry,-0.7339,-0.103,0.7906,16
2019-06-03 01:30:00 UTC,Kyle Lowry,-0.34,0.078,0.4963,2
2019-06-03 02:04:00 UTC,Kyle Lowry,-0.5423,-0.133,0.3182,4
2019-06-03 01:51:00 UTC,Kyle Lowry,-0.296,0.209,0.743,4
2019-06-03 02:19:00 UTC,Kyle Lowry,-0.7351,-0.113,0.6249,22
2019-06-03 01:54:00 UTC,Kyle Lowry,-0.7644,-0.238,0.8115,14
2019-06-03 01:40:00 UTC,Kyle Lowry,-0.5095,0.283,0.5688,5
2019-06-03 01:55:00 UTC,Kyle Lowry,-0.7783,-0.167,0.6597,12
2019-06-03 02:10:00 UTC,Kyle Lowry,-0.5574,0.118,0.7964,18
2019-06-03 01:42:00 UTC,Kyle Lowry,-0.6696,0.065,0.5574,5
2019-06-03 02:14:00 UTC,Kyle Lowry,-0.7935,-0.409,-0.25,4
2019-06-03 01:45:00 UTC,Kyle Lowry,-0.9094,-0.039,0.7214,8
2019-06-03 01:29:00 UTC,Kyle Lowry,-0.3818,-0.177,0.1027,6
2019-06-03 01:32:00 UTC,Kyle Lowry,-0.5095,-0.367,-0.296,3
2019-06-03 02:12:00 UTC,Kyle Lowry,-0.296,0.169,0.5994,3
2019-06-03 01:27:00 UTC,Kyle Lowry,-0.6428,0.245,0.7783,7
2019-06-03 02:22:00 UTC,Kyle Lowry,-0.802,-0.091,0.7964,21
2019-06-03 02:08:00 UTC,Kyle Lowry,-0.7845,0.08,0.5994,5
2019-06-03 01:17:00 UTC,Kyle Lowry,-0.4019,0.226,0.9136,9
2019-06-03 02:21:00 UTC,Kyle Lowry,-0.7003,-0.066,0.7184,23
2019-06-03 01:25:00 UTC,Kyle Lowry,-0.7717,0.022,0.6908,13
2019-06-03 02:15:00 UTC,Kyle Lowry,-0.4201,-0.133,0.5994,4
2019-06-03 01:21:00 UTC,Kyle Lowry,-0.5095,-0.008,0.4926,2
2019-06-03 01:56:00 UTC,Kyle Lowry,-0.9062,-0.042,0.7893,9
2019-06-03 01:48:00 UTC,Kyle Lowry,-0.8126,-0.446,0.34,6
2019-06-03 01:20:00 UTC,Kyle Lowry,-0.6696,0.041,0.5994,6
2019-06-03 01:22:00 UTC,Kyle Lowry,-0.6908,-0.089,0.7909,9
2019-06-03 01:23:00 UTC,Kyle Lowry,-0.5096,-0.207,0.4404,8
2019-06-03 01:38:00 UTC,Kyle Lowry,-0.603,0.129,0.8402,9
2019-06-03 01:58:00 UTC,Kyle Lowry,-0.5951,-0.23,0.4404,6
2019-06-03 02:20:00 UTC,Kyle Lowry,-0.6808,0.029,0.6908,3
2019-06-03 02:09:00 UTC,Kyle Lowry,-0.5719,-0.23,0.5106,4
2019-06-03 02:01:00 UTC,Kyle Lowry,-0.7506,-0.037,0.7906,7
2019-06-03 01:57:00 UTC,Kyle Lowry,-0.9062,-0.408,0.2617,4
2019-06-03 02:13:00 UTC,Kyle Lowry,-0.7203,-0.257,0.7783,8
2019-06-03 01:31:00 UTC,Kyle Lowry,-0.34,-0.34,-0.34,1
2019-06-03 01:19:00 UTC,Kyle Lowry,-0.802,-0.25,0.5622,3
2019-06-03 02:05:00 UTC,Kyle Lowry,-0.802,-0.391,0.4404,7
2019-06-03 02:24:00 UTC,Kyle Lowry,-0.743,-0.088,0.6369,9
2019-06-03 01:35:00 UTC,Kyle Lowry,0.4019,0.485,0.5859,3
2019-06-03 01:43:00 UTC,Kyle Lowry,-0.875,-0.252,0.6369,27
2019-06-03 02:06:00 UTC,Kyle Lowry,-0.2732,0.109,0.4902,2
2019-06-03 01:47:00 UTC,Kyle Lowry,-0.5095,0.047,0.6908,7
2019-06-03 02:07:00 UTC,Kyle Lowry,-0.5499,0.007,0.5255,4
2019-06-03 01:28:00 UTC,Kyle Lowry,-0.886,0.143,0.4588,5
2019-06-03 01:41:00 UTC,Kyle Lowry,-0.2023,0.318,0.5859,5
2019-06-03 01:53:00 UTC,Kyle Lowry,-0.7644,-0.304,0.6344,30
2019-06-03 01:36:00 UTC,Kyle Lowry,0.4019,0.402,0.4019,2
2019-06-03 01:26:00 UTC,Kyle Lowry,-0.5095,0.045,0.7177,9
2019-06-03 02:18:00 UTC,Kyle Lowry,-0.7906,-0.186,0.6597,40
2019-06-03 02:23:00 UTC,Kyle Lowry,-0.4019,-0.17,0.4404,5
2019-06-03 02:02:00 UTC,Kyle Lowry,-0.8065,-0.238,0.3182,4
2019-06-03 01:24:00 UTC,Kyle Lowry,-0.4926,-0.047,0.4784,7
2019-06-03 01:34:00 UTC,Kyle Lowry,-0.5095,-0.135,0.4019,3
2019-06-03 02:53:00 UTC,Kyle Lowry,-0.887,-0.122,0.8497,20
2019-06-03 03:33:00 UTC,Kyle Lowry,-0.6808,-0.041,0.4939,7
2019-06-03 03:22:00 UTC,Kyle Lowry,-0.5859,-0.018,0.6946,4
2019-06-03 02:59:00 UTC,Kyle Lowry,-0.9052,-0.23,0.6966,23
2019-06-03 03:25:00 UTC,Kyle Lowry,-0.5574,-0.161,0.5927,7
2019-06-03 03:28:00 UTC,Kyle Lowry,-0.6249,-0.343,0.1531,5
2019-06-03 03:13:00 UTC,Kyle Lowry,-0.765,-0.084,0.6808,8
2019-06-03 03:01:00 UTC,Kyle Lowry,-0.7783,-0.069,0.8625,22
2019-06-03 03:23:00 UTC,Kyle Lowry,-0.8779,0.079,0.4939,9
2019-06-03 03:30:00 UTC,Kyle Lowry,-0.6408,-0.296,0.4019,8
2019-06-03 03:14:00 UTC,Kyle Lowry,-0.802,-0.043,0.6249,14
2019-06-03 03:20:00 UTC,Kyle Lowry,-0.3818,0.196,0.5622,5
2019-06-03 03:19:00 UTC,Kyle Lowry,-0.5106,0.111,0.836,12
2019-06-03 03:21:00 UTC,Kyle Lowry,-0.7579,-0.106,0.5106,10
2019-06-03 03:10:00 UTC,Kyle Lowry,-0.6681,0.041,0.8497,14
2019-06-03 02:51:00 UTC,Kyle Lowry,-0.743,-0.114,0.8497,14
2019-06-03 03:11:00 UTC,Kyle Lowry,-0.6597,0.194,0.8074,8
2019-06-03 02:37:00 UTC,Kyle Lowry,-0.7506,-0.096,0.8225,22
2019-06-03 02:29:00 UTC,Kyle Lowry,-0.4215,0.268,0.8095,10
2019-06-03 03:09:00 UTC,Kyle Lowry,-0.8481,0.088,0.5777,14
2019-06-03 02:43:00 UTC,Kyle Lowry,-0.765,-0.016,0.8074,16
2019-06-03 02:26:00 UTC,Kyle Lowry,-0.4997,-0.035,0.4404,14
2019-06-03 02:55:00 UTC,Kyle Lowry,-0.7579,-0.119,0.5859,26
2019-06-03 02:45:00 UTC,Kyle Lowry,-0.6486,-0.447,-0.296,5
2019-06-03 03:31:00 UTC,Kyle Lowry,-0.6628,-0.188,0.6597,9
2019-06-03 02:38:00 UTC,Kyle Lowry,-0.7783,-0.089,0.8555,16
2019-06-03 02:27:00 UTC,Kyle Lowry,-0.4939,0.085,0.6597,10
2019-06-03 02:44:00 UTC,Kyle Lowry,-0.5106,-0.232,0.4728,5
2019-06-03 02:35:00 UTC,Kyle Lowry,-0.8316,-0.067,0.8176,72
2019-06-03 02:58:00 UTC,Kyle Lowry,-0.8301,-0.175,0.8074,21
2019-06-03 03:34:00 UTC,Kyle Lowry,-0.7579,-0.096,0.5859,9
2019-06-03 02:56:00 UTC,Kyle Lowry,-0.7177,-0.192,0.5574,27
2019-06-03 03:07:00 UTC,Kyle Lowry,-0.5994,0.14,0.9291,14
2019-06-03 03:03:00 UTC,Kyle Lowry,-0.7814,-0.144,0.8176,19
2019-06-03 02:47:00 UTC,Kyle Lowry,-0.7351,-0.303,0.5423,17
2019-06-03 02:25:00 UTC,Kyle Lowry,-0.5423,0.257,0.7717,17
2019-06-03 02:30:00 UTC,Kyle Lowry,-0.7003,-0.124,0.5267,15
2019-06-03 02:57:00 UTC,Kyle Lowry,-0.8347,-0.126,0.9002,33
2019-06-03 03:16:00 UTC,Kyle Lowry,-0.6486,0.004,0.5994,6
2019-06-03 02:40:00 UTC,Kyle Lowry,-0.7506,-0.001,0.7499,22
2019-06-03 03:02:00 UTC,Kyle Lowry,-0.7096,-0.041,0.6124,20
2019-06-03 03:32:00 UTC,Kyle Lowry,-0.4215,-0.345,-0.296,3
2019-06-03 03:06:00 UTC,Kyle Lowry,-0.6408,0.139,0.5859,14
2019-06-03 02:42:00 UTC,Kyle Lowry,-0.6908,0.339,0.891,14
2019-06-03 02:41:00 UTC,Kyle Lowry,-0.7964,-0.097,0.8176,21
2019-06-03 03:24:00 UTC,Kyle Lowry,-0.8893,-0.121,0.6946,11
2019-06-03 02:31:00 UTC,Kyle Lowry,-0.8859,-0.111,0.7518,67
2019-06-03 03:17:00 UTC,Kyle Lowry,-0.5423,-0.205,0.6249,9
2019-06-03 03:05:00 UTC,Kyle Lowry,-0.8957,0.025,0.7003,22
2019-06-03 03:27:00 UTC,Kyle Lowry,-0.4767,0.142,0.6174,9
2019-06-03 03:15:00 UTC,Kyle Lowry,-0.5423,0.026,0.5106,5
2019-06-03 02:33:00 UTC,Kyle Lowry,-0.8608,-0.128,0.8733,392
2019-06-03 03:35:00 UTC,Kyle Lowry,-0.7003,-0.262,0.4404,5
2019-06-03 02:36:00 UTC,Kyle Lowry,-0.8745,-0.031,0.8074,36
2019-06-03 02:28:00 UTC,Kyle Lowry,-0.4754,0.094,0.5319,5
2019-06-03 03:18:00 UTC,Kyle Lowry,-0.5267,-0.09,0.4404,8
2019-06-03 02:54:00 UTC,Kyle Lowry,-0.7906,-0.028,0.7906,21
2019-06-03 02:34:00 UTC,Kyle Lowry,-0.8737,-0.099,0.8733,147
2019-06-03 03:04:00 UTC,Kyle Lowry,-0.8091,-0.016,0.6249,16
2019-06-03 02:32:00 UTC,Kyle Lowry,-0.9484,-0.23,0.8074,250
2019-06-03 02:39:00 UTC,Kyle Lowry,-0.822,0.083,0.8074,18
2019-06-03 02:48:00 UTC,Kyle Lowry,-0.8901,-0.254,0.7003,15
2019-06-03 03:00:00 UTC,Kyle Lowry,-0.6486,0.029,0.6627,24
2019-06-03 02:46:00 UTC,Kyle Lowry,-0.8363,-0.181,0.7712,6
2019-06-03 03:12:00 UTC,Kyle Lowry,-0.8997,-0.068,0.8497,11
2019-06-03 03:29:00 UTC,Kyle Lowry,-0.6628,-0.258,0.7096,11
2019-06-03 02:52:00 UTC,Kyle Lowry,-0.8316,0.002,0.8497,19
2019-06-03 02:49:00 UTC,Kyle Lowry,-0.7506,-0.071,0.9022,18
2019-06-03 02:50:00 UTC,Kyle Lowry,-0.5267,0.007,0.8497,14
2019-06-03 03:26:00 UTC,Kyle Lowry,-0.6408,-0.352,0.4588,5
2019-06-03 03:08:00 UTC,Kyle Lowry,-0.6825,-0.172,0.4939,13
2019-06-03 05:27:00 UTC,Kyle Lowry,0.5707,0.571,0.5707,1
2019-06-03 05:10:00 UTC,Kyle Lowry,-0.3182,-0.318,-0.3182,1
2019-06-03 05:24:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 05:39:00 UTC,Kyle Lowry,0.4019,0.525,0.6486,2
2019-06-03 05:33:00 UTC,Kyle Lowry,0.6249,0.625,0.6249,1
2019-06-03 05:36:00 UTC,Kyle Lowry,0.34,0.34,0.34,1
2019-06-03 05:00:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 04:56:00 UTC,Kyle Lowry,-0.296,-0.296,-0.296,1
2019-06-03 05:29:00 UTC,Kyle Lowry,-0.128,-0.128,-0.128,1
2019-06-03 05:02:00 UTC,Kyle Lowry,-0.6249,-0.567,-0.5095,2
2019-06-03 04:59:00 UTC,Kyle Lowry,-0.296,-0.296,-0.296,1
2019-06-03 05:16:00 UTC,Kyle Lowry,-0.5423,0.037,0.4404,5
2019-06-03 05:21:00 UTC,Kyle Lowry,0.3612,0.361,0.3612,1
2019-06-03 05:07:00 UTC,Kyle Lowry,-0.6906,-0.052,0.6369,3
2019-06-03 05:26:00 UTC,Kyle Lowry,0.2023,0.202,0.2023,1
2019-06-03 05:47:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 04:58:00 UTC,Kyle Lowry,-0.4215,-0.134,0.34,5
2019-06-03 05:51:00 UTC,Kyle Lowry,-0.296,-0.296,-0.296,1
2019-06-03 05:17:00 UTC,Kyle Lowry,-0.5095,-0.085,0.34,2
2019-06-03 05:25:00 UTC,Kyle Lowry,-0.5849,-0.112,0.3612,2
2019-06-03 05:05:00 UTC,Kyle Lowry,0.3612,0.426,0.4902,2
2019-06-03 05:11:00 UTC,Kyle Lowry,-0.5574,-0.304,-0.0516,2
2019-06-03 05:06:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 04:47:00 UTC,Kyle Lowry,-0.5423,-0.016,0.34,3
2019-06-03 05:04:00 UTC,Kyle Lowry,0.4404,0.44,0.4404,1
2019-06-03 05:46:00 UTC,Kyle Lowry,-0.4497,0.147,0.743,2
2019-06-03 05:55:00 UTC,Kyle Lowry,0.25,0.25,0.25,1
2019-06-03 05:08:00 UTC,Kyle Lowry,-0.4019,-0.402,-0.4019,1
2019-06-03 05:03:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 05:44:00 UTC,Kyle Lowry,-0.7783,-0.617,-0.4019,3
2019-06-03 05:09:00 UTC,Kyle Lowry,-0.8122,-0.236,0.34,2
2019-06-03 05:01:00 UTC,Kyle Lowry,-0.6249,-0.057,0.5106,2
2019-06-03 04:52:00 UTC,Kyle Lowry,0.4019,0.402,0.4019,2
2019-06-03 05:14:00 UTC,Kyle Lowry,0.5994,0.599,0.5994,1
2019-06-03 05:28:00 UTC,Kyle Lowry,-0.7172,-0.717,-0.7172,1
2019-06-03 05:23:00 UTC,Kyle Lowry,0.34,0.34,0.34,1
2019-06-03 05:50:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 04:51:00 UTC,Kyle Lowry,0.6908,0.711,0.7319,2
2019-06-03 05:56:00 UTC,Kyle Lowry,0.4215,0.421,0.4215,1
2019-06-03 05:13:00 UTC,Kyle Lowry,0.4703,0.47,0.4703,1
2019-06-03 05:22:00 UTC,Kyle Lowry,-0.5574,-0.55,-0.5423,2
2019-06-03 05:31:00 UTC,Kyle Lowry,-0.4019,-0.402,-0.4019,1
2019-06-03 05:32:00 UTC,Kyle Lowry,0.6369,0.637,0.6369,1
2019-06-03 04:54:00 UTC,Kyle Lowry,-0.296,-0.296,-0.296,1
2019-06-03 05:54:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 05:35:00 UTC,Kyle Lowry,-0.6249,-0.132,0.3612,2
2019-06-03 05:41:00 UTC,Kyle Lowry,-0.6597,-0.311,0.1779,4
2019-06-03 05:12:00 UTC,Kyle Lowry,-0.5499,-0.522,-0.4939,2
2019-06-03 04:53:00 UTC,Kyle Lowry,0.0258,0.026,0.0258,1
2019-06-03 04:49:00 UTC,Kyle Lowry,-0.4019,-0.326,-0.25,2
2019-06-03 04:57:00 UTC,Kyle Lowry,0.8555,0.856,0.8555,1
2019-06-03 03:44:00 UTC,Kyle Lowry,-0.6956,-0.27,0.4215,7
2019-06-03 04:00:00 UTC,Kyle Lowry,-0.6249,-0.257,0.128,3
2019-06-03 04:19:00 UTC,Kyle Lowry,-0.5574,-0.255,0.34,4
2019-06-03 03:47:00 UTC,Kyle Lowry,-0.5423,-0.297,-0.0516,2
2019-06-03 04:38:00 UTC,Kyle Lowry,-0.5423,-0.145,0.4019,3
2019-06-03 04:32:00 UTC,Kyle Lowry,-0.7512,-0.06,0.8442,5
2019-06-03 04:41:00 UTC,Kyle Lowry,0.5994,0.599,0.5994,1
2019-06-03 04:25:00 UTC,Kyle Lowry,0.34,0.34,0.34,2
2019-06-03 03:50:00 UTC,Kyle Lowry,0.34,0.34,0.34,3
2019-06-03 04:22:00 UTC,Kyle Lowry,0.1695,0.17,0.1695,1
2019-06-03 04:42:00 UTC,Kyle Lowry,0.5106,0.511,0.5106,1
2019-06-03 04:14:00 UTC,Kyle Lowry,-0.5574,-0.078,0.4019,2
2019-06-03 04:09:00 UTC,Kyle Lowry,-0.6906,-0.411,0.1531,5
2019-06-03 04:05:00 UTC,Kyle Lowry,-0.6597,-0.134,0.34,4
2019-06-03 04:45:00 UTC,Kyle Lowry,-0.4019,-0.089,0.4404,4
2019-06-03 04:10:00 UTC,Kyle Lowry,-0.6906,0.064,0.8074,5
2019-06-03 03:49:00 UTC,Kyle Lowry,-0.6249,0.088,0.4019,8
2019-06-03 04:03:00 UTC,Kyle Lowry,-0.2732,0.182,0.6647,3
2019-06-03 03:37:00 UTC,Kyle Lowry,-0.5423,-0.435,-0.3182,4
2019-06-03 04:44:00 UTC,Kyle Lowry,-0.6906,-0.493,-0.296,2
2019-06-03 04:18:00 UTC,Kyle Lowry,-0.5574,-0.233,0.3612,4
2019-06-03 04:35:00 UTC,Kyle Lowry,-0.204,-0.204,-0.204,1
2019-06-03 04:23:00 UTC,Kyle Lowry,-0.6239,-0.281,0.2023,3
2019-06-03 04:07:00 UTC,Kyle Lowry,-0.5574,-0.431,-0.296,3
2019-06-03 04:33:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 03:36:00 UTC,Kyle Lowry,-0.5574,-0.133,0.4404,6
2019-06-03 04:27:00 UTC,Kyle Lowry,0.4215,0.44,0.4588,2
2019-06-03 04:26:00 UTC,Kyle Lowry,-0.5574,-0.271,0.1531,5
2019-06-03 03:42:00 UTC,Kyle Lowry,-0.6249,-0.187,0.5106,6
2019-06-03 04:02:00 UTC,Kyle Lowry,-0.5574,-0.131,0.5106,6
2019-06-03 04:39:00 UTC,Kyle Lowry,0.34,0.34,0.34,1
2019-06-03 04:36:00 UTC,Kyle Lowry,-0.6906,-0.32,0.0516,2
2019-06-03 03:45:00 UTC,Kyle Lowry,-0.4019,0.184,0.6808,6
2019-06-03 04:04:00 UTC,Kyle Lowry,-0.7096,-0.229,0.3612,3
2019-06-03 03:43:00 UTC,Kyle Lowry,-0.5859,-0.135,0.6369,4
2019-06-03 04:01:00 UTC,Kyle Lowry,-0.4215,-0.01,0.4019,2
2019-06-03 04:15:00 UTC,Kyle Lowry,-0.5423,-0.116,0.4877,4
2019-06-03 03:51:00 UTC,Kyle Lowry,-0.7579,0.042,0.3612,4
2019-06-03 03:55:00 UTC,Kyle Lowry,-0.7452,-0.262,0.3612,3
2019-06-03 04:29:00 UTC,Kyle Lowry,0.3612,0.361,0.3612,1
2019-06-03 03:52:00 UTC,Kyle Lowry,0.1943,0.367,0.5399,2
2019-06-03 04:28:00 UTC,Kyle Lowry,-0.5423,-0.3,0.1531,3
2019-06-03 04:08:00 UTC,Kyle Lowry,-0.6906,-0.185,0.4902,6
2019-06-03 03:39:00 UTC,Kyle Lowry,-0.6249,-0.09,0.4404,9
2019-06-03 04:24:00 UTC,Kyle Lowry,0.34,0.371,0.4019,2
2019-06-03 04:13:00 UTC,Kyle Lowry,-0.6906,-0.285,0.34,5
2019-06-03 04:21:00 UTC,Kyle Lowry,-0.5574,0.219,0.6902,4
2019-06-03 04:11:00 UTC,Kyle Lowry,-0.6906,0.062,0.624,7
2019-06-03 03:58:00 UTC,Kyle Lowry,-0.5423,0.092,0.4434,7
2019-06-03 04:46:00 UTC,Kyle Lowry,-0.34,0.0,0.34,2
2019-06-03 03:41:00 UTC,Kyle Lowry,-0.5423,-0.067,0.3612,6
2019-06-03 03:56:00 UTC,Kyle Lowry,-0.4019,0.119,0.4404,3
2019-06-03 04:16:00 UTC,Kyle Lowry,-0.5848,-0.047,0.4902,2
2019-06-03 03:48:00 UTC,Kyle Lowry,-0.7579,-0.363,0.4019,6
2019-06-03 04:31:00 UTC,Kyle Lowry,-0.7772,-0.777,-0.7772,1
2019-06-03 03:57:00 UTC,Kyle Lowry,-0.4019,-0.349,-0.296,2
2019-06-03 03:59:00 UTC,Kyle Lowry,-0.4939,-0.494,-0.4939,1
2019-06-03 03:38:00 UTC,Kyle Lowry,-0.296,0.047,0.4404,4
2019-06-03 04:12:00 UTC,Kyle Lowry,-0.5574,-0.044,0.4019,4
2019-06-03 03:40:00 UTC,Kyle Lowry,-0.4404,0.159,0.4902,7
2019-06-03 04:20:00 UTC,Kyle Lowry,-0.5423,-0.093,0.34,4
2019-06-03 03:53:00 UTC,Kyle Lowry,-0.1027,0.251,0.4404,5
2019-06-03 03:46:00 UTC,Kyle Lowry,-0.6249,-0.227,0.3612,10
2019-06-03 03:54:00 UTC,Kyle Lowry,-0.8109,-0.198,0.3612,4
2019-06-03 04:06:00 UTC,Kyle Lowry,-0.4939,-0.037,0.7845,5
2019-06-03 07:21:00 UTC,Kyle Lowry,-0.5848,-0.585,-0.5848,1
2019-06-03 07:22:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 08:12:00 UTC,Kyle Lowry,0.1531,0.153,0.1531,1
2019-06-03 08:14:00 UTC,Kyle Lowry,-0.5574,0.13,0.8176,2
2019-06-03 07:35:00 UTC,Kyle Lowry,-0.4019,-0.284,-0.1655,2
2019-06-03 07:56:00 UTC,Kyle Lowry,0.4588,0.459,0.4588,1
2019-06-03 07:19:00 UTC,Kyle Lowry,-0.4767,-0.477,-0.4767,1
2019-06-03 07:50:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 07:10:00 UTC,Kyle Lowry,-0.4019,0.037,0.4767,2
2019-06-03 08:04:00 UTC,Kyle Lowry,0.1531,0.153,0.1531,1
2019-06-03 07:27:00 UTC,Kyle Lowry,0.6486,0.649,0.6486,1
2019-06-03 08:13:00 UTC,Kyle Lowry,0.6249,0.625,0.6249,1
2019-06-03 07:45:00 UTC,Kyle Lowry,0.4215,0.421,0.4215,1
2019-06-03 07:14:00 UTC,Kyle Lowry,0.34,0.34,0.34,1
2019-06-03 08:11:00 UTC,Kyle Lowry,-0.5106,-0.511,-0.5106,1
2019-06-03 07:49:00 UTC,Kyle Lowry,0.34,0.399,0.4588,2
2019-06-03 08:31:00 UTC,Kyle Lowry,0.5994,0.599,0.5994,1
2019-06-03 08:44:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 08:46:00 UTC,Kyle Lowry,0.4549,0.455,0.4549,1
2019-06-03 08:26:00 UTC,Kyle Lowry,0.0258,0.026,0.0258,1
2019-06-03 08:33:00 UTC,Kyle Lowry,-0.4019,-0.402,-0.4019,1
2019-06-03 08:53:00 UTC,Kyle Lowry,-0.5574,-0.035,0.4877,2
2019-06-03 08:37:00 UTC,Kyle Lowry,-0.1007,-0.101,-0.1007,1
2019-06-03 08:25:00 UTC,Kyle Lowry,0.34,0.34,0.34,1
2019-06-03 06:13:00 UTC,Kyle Lowry,-0.296,-0.296,-0.296,1
2019-06-03 06:29:00 UTC,Kyle Lowry,0.1779,0.178,0.1779,1
2019-06-03 06:21:00 UTC,Kyle Lowry,-0.8316,-0.124,0.6369,3
2019-06-03 05:57:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 06:43:00 UTC,Kyle Lowry,-0.5574,-0.557,-0.5574,1
2019-06-03 06:32:00 UTC,Kyle Lowry,-0.5423,-0.542,-0.5423,1
2019-06-03 06:56:00 UTC,Kyle Lowry,-0.4019,-0.402,-0.4019,1
2019-06-03 06:10:00 UTC,Kyle Lowry,-0.4019,-0.402,-0.4019,1
2019-06-03 07:01:00 UTC,Kyle Lowry,0.34,0.34,0.34,1
2019-06-03 06:41:00 UTC,Kyle Lowry,0.4019,0.402,0.4019,1
2019-06-03 06:51:00 UTC,Kyle Lowry,0.2023,0.202,0.2023,1
2019-06-03 06:27:00 UTC,Kyle Lowry,-0.5574,-0.321,0.1531,3
2019-06-03 06:34:00 UTC,Kyle Lowry,0.34,0.34,0.34,1
2019-06-03 06:38:00 UTC,Kyle Lowry,0.5267,0.527,0.5267,1
2019-06-03 07:05:00 UTC,Kyle Lowry,-0.4019,-0.078,0.34,4
2019-06-03 05:58:00 UTC,Kyle Lowry,0.5473,0.547,0.5473,1
2019-06-03 06:16:00 UTC,Kyle Lowry,-0.2755,-0.276,-0.2755,1
2019-06-03 06:55:00 UTC,Kyle Lowry,0.4549,0.455,0.4549,1
2019-06-03 06:09:00 UTC,Kyle Lowry,-0.5574,-0.464,-0.3427,3
2019-06-03 06:14:00 UTC,Kyle Lowry,0.0509,0.051,0.0509,1
2019-06-03 06:58:00 UTC,Kyle Lowry,-0.5423,-0.542,-0.5423,1
2019-06-03 06:04:00 UTC,Kyle Lowry,-0.3089,-0.309,-0.3089,1
2019-06-03 06:00:00 UTC,Kyle Lowry,-0.3195,0.197,0.4549,4
2019-06-03 06:23:00 UTC,Kyle Lowry,0.4215,0.421,0.4215,1
2019-06-03 06:06:00 UTC,Kyle Lowry,0.6808,0.681,0.6808,1
2019-06-03 06:20:00 UTC,Kyle Lowry,-0.4939,0.142,0.7783,2
2019-06-03 06:17:00 UTC,Kyle Lowry,0.4588,0.459,0.4588,1
2019-06-03 06:02:00 UTC,Kyle Lowry,0.0772,0.077,0.0772,1
2019-06-03 06:30:00 UTC,Kyle Lowry,0.4019,0.402,0.4019,1
2019-06-03 07:02:00 UTC,Kyle Lowry,-0.1531,-0.153,-0.1531,1
2019-06-03 06:52:00 UTC,Kyle Lowry,-0.4019,-0.402,-0.4019,1
2019-06-03 06:05:00 UTC,Kyle Lowry,-0.4767,-0.477,-0.4767,1
2019-06-03 06:18:00 UTC,Kyle Lowry,-0.7146,-0.017,0.6808,2
2019-06-03 00:03:00 UTC,Marc Gasol,-0.4926,0.053,0.5994,2
2019-06-03 00:00:00 UTC,Marc Gasol,0.5106,0.511,0.5106,1
2019-06-03 00:05:00 UTC,Marc Gasol,-0.3595,-0.359,-0.3595,1
2019-06-03 00:04:00 UTC,Marc Gasol,0.4215,0.462,0.5023,2
2019-06-03 00:40:00 UTC,Marc Gasol,0.4215,0.421,0.4215,2
2019-06-03 01:12:00 UTC,Marc Gasol,-0.765,0.076,0.7906,22
2019-06-03 00:16:00 UTC,Marc Gasol,-0.25,0.333,0.7783,4
2019-06-03 01:01:00 UTC,Marc Gasol,-0.4404,-0.44,-0.4404,1
2019-06-03 01:09:00 UTC,Marc Gasol,-0.7067,0.076,0.8591,2
2019-06-03 01:11:00 UTC,Marc Gasol,-0.2263,0.264,0.7003,3
2019-06-03 00:19:00 UTC,Marc Gasol,-0.4939,-0.494,-0.4939,1
2019-06-03 00:55:00 UTC,Marc Gasol,-0.1901,0.229,0.6486,2
2019-06-03 00:27:00 UTC,Marc Gasol,0.7003,0.803,0.9052,2
2019-06-03 00:29:00 UTC,Marc Gasol,0.128,0.128,0.128,1
2019-06-03 00:34:00 UTC,Marc Gasol,0.3612,0.361,0.3612,1
2019-06-03 00:17:00 UTC,Marc Gasol,-0.2732,-0.004,0.5106,3
2019-06-03 00:23:00 UTC,Marc Gasol,-0.6621,-0.456,-0.25,2
2019-06-03 01:03:00 UTC,Marc Gasol,-0.4767,-0.477,-0.4767,1
2019-06-03 00:08:00 UTC,Marc Gasol,-0.1027,-0.103,-0.1027,1
2019-06-03 00:10:00 UTC,Marc Gasol,0.3612,0.401,0.4404,2
2019-06-03 01:02:00 UTC,Marc Gasol,0.5267,0.596,0.6652,2
2019-06-03 00:13:00 UTC,Marc Gasol,0.6249,0.625,0.6249,1
